info_date,cpi_yoy,ppi_yoy,cpi_core,cpi_ppi_scissors,pmi_manu,pmi_non_manu,pmi_mom,pmi_yoy,shibor_1y,shibor_overnight,shibor_3m,m2_yoy,m1_yoy,m1_m2_scissors
2018-08-13,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.235,2.113,2.791,8.546812,5.120569,-3.4
2018-08-14,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.265,2.328,2.799,8.546812,5.120569,-3.4
2018-08-15,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.285,2.345,2.807,8.546812,5.120569,-3.4
2018-08-16,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.329,2.511,2.813,8.546812,5.120569,-3.4
2018-08-17,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.364,2.58,2.817,8.546812,5.120569,-3.4
2018-08-20,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.406,2.625,2.83,8.546812,5.120569,-3.4
2018-08-21,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.446,2.636,2.856,8.546812,5.120569,-3.4
2018-08-22,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.491,2.538,2.878,8.546812,5.120569,-3.4
2018-08-23,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.512,2.454,2.887,8.546812,5.120569,-3.4
2018-08-24,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.511,2.392,2.889,8.546812,5.120569,-3.4
2018-08-27,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.512,2.44,2.895,8.546812,5.120569,-3.4
2018-08-28,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.514,2.4255,2.899,8.546812,5.120569,-3.4
2018-08-29,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.509,2.3895,2.897,8.546812,5.120569,-3.4
2018-08-30,1.85,4.6,1.9,-2.85,51.2,54.009,-0.389105,-0.582524,3.506,2.277,2.894,8.546812,5.120569,-3.4
2018-08-31,1.85,4.6,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.503,2.309,2.894,8.546812,5.120569,-3.4
2018-09-03,1.85,4.6,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.502,2.277,2.887,8.546812,5.120569,-3.4
2018-09-04,1.85,4.6,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.5,2.195,2.878,8.546812,5.120569,-3.4
2018-09-05,1.85,4.6,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.5,2.164,2.85,8.546812,5.120569,-3.4
2018-09-06,1.85,4.6,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.5,2.494,2.845,8.546812,5.120569,-3.4
2018-09-07,1.85,4.6,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.5,2.591,2.851,8.546812,5.120569,-3.4
2018-09-10,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.5,2.573,2.842,8.546812,5.120569,-3.4
2018-09-11,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.501,2.59,2.848,8.546812,5.120569,-3.4
2018-09-12,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.513,2.557,2.846,8.210977,3.900824,-4.3
2018-09-13,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.521,2.53,2.843,8.210977,3.900824,-4.3
2018-09-14,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.5225,2.489,2.83,8.210977,3.900824,-4.3
2018-09-17,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.516,2.466,2.822,8.210977,3.900824,-4.3
2018-09-18,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.514,2.654,2.82,8.210977,3.900824,-4.3
2018-09-19,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.513,2.562,2.818,8.210977,3.900824,-4.3
2018-09-20,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.512,2.519,2.812,8.210977,3.900824,-4.3
2018-09-21,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.516,2.514,2.815,8.210977,3.900824,-4.3
2018-09-25,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.52,2.543,2.827,8.210977,3.900824,-4.3
2018-09-26,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.523,2.553,2.83,8.210977,3.900824,-4.3
2018-09-27,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.526,2.46,2.838,8.210977,3.900824,-4.3
2018-09-28,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.527,2.445,2.843,8.210977,3.900824,-4.3
2018-09-29,1.85,4.1,1.9,-2.85,51.3,54.2,-0.773694,0.195313,3.521,2.073,2.846,8.210977,3.900824,-4.3
2018-09-30,1.85,4.1,1.9,-2.85,50.8,54.9,-3.053435,-0.974659,3.521,2.653,2.847,8.210977,3.900824,-4.3
2018-10-08,1.85,4.1,1.9,-2.85,50.8,54.9,-3.053435,-0.974659,3.512,2.536,2.836,8.210977,3.900824,-4.3
2018-10-09,1.85,4.1,1.9,-2.85,50.8,54.9,-3.053435,-0.974659,3.504,2.502,2.816,8.210977,3.900824,-4.3
2018-10-10,1.85,4.1,1.9,-2.85,50.8,54.9,-3.053435,-0.974659,3.502,2.398,2.81,8.210977,3.900824,-4.3
2018-10-11,1.85,4.1,1.9,-2.85,50.8,54.9,-3.053435,-0.974659,3.506,2.36,2.801,8.210977,3.900824,-4.3
2018-10-12,1.85,4.1,1.9,-2.85,50.8,54.9,-3.053435,-0.974659,3.505,2.439,2.8,8.210977,3.900824,-4.3
2018-10-15,1.85,4.1,1.9,-2.85,50.8,54.9,-3.053435,-0.974659,3.505,2.377,2.801,8.210977,3.900824,-4.3
2018-10-16,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.505,2.373,2.8,8.210977,3.900824,-4.3
2018-10-17,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.505,2.353,2.818,8.29,4.0,-4.3
2018-10-18,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.504,2.427,2.832,8.29,4.0,-4.3
2018-10-19,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.507,2.445,2.842,8.29,4.0,-4.3
2018-10-22,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.516,2.475,2.871,8.29,4.0,-4.3
2018-10-23,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.532,2.451,2.903,8.29,4.0,-4.3
2018-10-24,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.544,2.393,2.924,8.29,4.0,-4.3
2018-10-25,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.552,2.215,2.948,8.29,4.0,-4.3
2018-10-26,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.55,2.067,2.952,8.29,4.0,-4.3
2018-10-29,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.55,1.852,2.958,8.29,4.0,-4.3
2018-10-30,2.47,4.1,1.7,-1.13,50.8,54.9,-3.053435,-0.974659,3.55,1.566,2.957,8.29,4.0,-4.3
2018-10-31,2.47,4.1,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.55,2.37,2.963,8.29,4.0,-4.3
2018-11-01,2.47,4.1,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.55,2.547,2.976,8.29,4.0,-4.3
2018-11-02,2.47,4.1,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.55,2.477,2.981,8.29,4.0,-4.3
2018-11-05,2.47,4.1,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.55,2.4345,2.986,8.29,4.0,-4.3
2018-11-06,2.47,4.1,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.55,2.27,2.991,8.29,4.0,-4.3
2018-11-07,2.47,4.1,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.551,2.0906,2.997,8.29,4.0,-4.3
2018-11-08,2.47,4.1,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.55,1.978,3.0,8.29,4.0,-4.3
2018-11-09,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.552,2.038,3.001,8.29,4.0,-4.3
2018-11-12,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.553,2.309,3.001,8.29,4.0,-4.3
2018-11-13,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.558,2.468,3.004,8.0,2.7,-5.3
2018-11-14,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.554,2.325,3.008,8.0,2.7,-5.3
2018-11-15,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.55,2.339,3.01,8.0,2.7,-5.3
2018-11-16,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.553,2.345,3.023,8.0,2.7,-5.3
2018-11-19,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.551,2.551,3.035,8.0,2.7,-5.3
2018-11-20,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.543,2.609,3.053,8.0,2.7,-5.3
2018-11-21,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.544,2.579,3.06,8.0,2.7,-5.3
2018-11-22,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.535,2.456,3.064,8.0,2.7,-5.3
2018-11-23,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.529,2.356,3.073,8.0,2.7,-5.3
2018-11-26,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.525,2.498,3.085,8.0,2.7,-5.3
2018-11-27,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.527,2.556,3.096,8.0,2.7,-5.3
2018-11-28,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.528,2.539,3.104,8.0,2.7,-5.3
2018-11-29,2.47,3.3,1.7,-1.13,50.2,53.9,-2.713178,-1.181102,3.5278,2.262,3.1094,8.0,2.7,-5.3
2018-11-30,2.47,3.3,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.527,2.642,3.113,8.0,2.7,-5.3
2018-12-03,2.47,3.3,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.527,2.515,3.117,8.0,2.7,-5.3
2018-12-04,2.47,3.3,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.527,2.445,3.126,8.0,2.7,-5.3
2018-12-05,2.47,3.3,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.526,2.267,3.133,8.0,2.7,-5.3
2018-12-06,2.47,3.3,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.525,2.418,3.133,8.0,2.7,-5.3
2018-12-07,2.47,3.3,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.525,2.416,3.136,8.0,2.7,-5.3
2018-12-09,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.525,2.416,3.136,8.0,2.7,-5.3
2018-12-10,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.526,2.453,3.142,8.0,2.7,-5.3
2018-12-11,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.521,2.463,3.145,7.981294,1.48,-6.5
2018-12-12,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.522,2.424,3.147,7.981294,1.48,-6.5
2018-12-13,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.52,2.519,3.149,7.981294,1.48,-6.5
2018-12-14,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.52,2.655,3.156,7.981294,1.48,-6.5
2018-12-17,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.52,2.625,3.164,7.981294,1.48,-6.5
2018-12-18,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.522,2.669,3.174,7.981294,1.48,-6.5
2018-12-19,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.524,2.654,3.181,7.981294,1.48,-6.5
2018-12-20,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.524,2.567,3.199,7.981294,1.48,-6.5
2018-12-21,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.517,2.486,3.209,7.981294,1.48,-6.5
2018-12-24,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.517,2.316,3.23,7.981294,1.48,-6.5
2018-12-25,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.518,2.028,3.273,7.981294,1.48,-6.5
2018-12-26,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.52,2.029,3.309,7.981294,1.48,-6.5
2018-12-27,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.52,1.793,3.339,7.981294,1.48,-6.5
2018-12-28,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.521,1.47,3.357,7.981294,1.48,-6.5
2018-12-29,2.47,2.7,1.7,-1.13,50.0,53.4,-3.474903,-0.398406,3.518,2.554,3.346,7.981294,1.48,-6.5
2018-12-31,2.47,2.7,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.518,2.554,3.346,7.981294,1.48,-6.5
2019-01-02,2.47,2.7,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.511,2.3,3.285,7.981294,1.48,-6.5
2019-01-03,2.47,2.7,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.507,1.968,3.246,7.981294,1.48,-6.5
2019-01-04,2.47,2.7,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.497,1.649,3.215,7.981294,1.48,-6.5
2019-01-07,2.47,2.7,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.466,1.447,3.141,7.981294,1.48,-6.5
2019-01-08,2.47,2.7,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.431,1.414,3.093,7.981294,1.48,-6.5
2019-01-09,2.47,2.7,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.401,1.567,3.065,7.981294,1.48,-6.5
2019-01-10,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.377,1.743,3.031,7.981294,1.48,-6.5
2019-01-11,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.35,1.708,3.007,7.981294,1.48,-6.5
2019-01-14,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.337,1.878,2.984,7.981294,1.48,-6.5
2019-01-15,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.324,2.245,2.962,8.1,1.5,-6.6
2019-01-16,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.314,2.306,2.942,8.1,1.5,-6.6
2019-01-17,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.304,2.259,2.93,8.1,1.5,-6.6
2019-01-18,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.302,2.1785,2.918,8.1,1.5,-6.6
2019-01-21,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.3,2.24,2.915,8.1,1.5,-6.6
2019-01-22,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.3,2.243,2.914,8.1,1.5,-6.6
2019-01-23,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.3,2.244,2.909,8.1,1.5,-6.6
2019-01-24,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.3,2.263,2.904,8.1,1.5,-6.6
2019-01-25,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.294,2.362,2.902,8.1,1.5,-6.6
2019-01-28,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.291,2.194,2.901,8.1,1.5,-6.6
2019-01-29,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.282,2.078,2.9,8.1,1.5,-6.6
2019-01-30,2.47,0.9,1.7,-1.13,49.4,53.8,-4.263566,-1.2,3.271,2.0021,2.901,8.1,1.5,-6.6
2019-01-31,2.47,0.9,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.252,2.238,2.9,8.1,1.5,-6.6
2019-02-01,2.47,0.9,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.241,2.1,2.9,8.1,1.5,-6.6
2019-02-02,2.47,0.9,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.218,2.264,2.9,8.1,1.5,-6.6
2019-02-03,2.47,0.9,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.202,2.086,2.9,8.1,1.5,-6.6
2019-02-11,2.47,0.9,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.198,2.265,2.898,8.1,1.5,-6.6
2019-02-12,2.47,0.9,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.172,2.017,2.872,8.1,1.5,-6.6
2019-02-13,2.47,0.9,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.146,1.722,2.852,8.1,1.5,-6.6
2019-02-14,2.47,0.9,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.119,1.721,2.83,8.1,1.5,-6.6
2019-02-15,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.095,1.713,2.802,8.4,0.4,-8.0
2019-02-18,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.081,1.8224,2.797,8.4,0.4,-8.0
2019-02-19,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.073,1.967,2.778,8.4,0.4,-8.0
2019-02-20,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.069,1.854,2.759,8.4,0.4,-8.0
2019-02-21,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.063,2.03,2.749,8.4,0.4,-8.0
2019-02-22,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.063,2.431,2.749,8.4,0.4,-8.0
2019-02-25,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.059,2.605,2.752,8.4,0.4,-8.0
2019-02-26,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.059,2.705,2.756,8.4,0.4,-8.0
2019-02-27,2.47,0.1,1.7,-1.13,49.5,54.7,-3.508772,0.202429,3.061,2.654,2.756,8.4,0.4,-8.0
2019-02-28,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.06,2.584,2.751,8.4,0.4,-8.0
2019-03-01,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.059,2.155,2.75,8.4,0.4,-8.0
2019-03-04,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.058,1.933,2.75,8.4,0.4,-8.0
2019-03-05,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.055,2.266,2.75,8.4,0.4,-8.0
2019-03-06,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.053,2.074,2.75,8.4,0.4,-8.0
2019-03-07,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.054,2.06,2.751,8.4,0.4,-8.0
2019-03-08,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.057,2.047,2.755,8.4,0.4,-8.0
2019-03-09,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.057,2.047,2.755,8.4,0.4,-8.0
2019-03-10,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.057,2.047,2.755,8.0,2.0,-6.0
2019-03-11,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.06,2.092,2.7565,8.0,2.0,-6.0
2019-03-12,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.066,2.365,2.761,8.0,2.0,-6.0
2019-03-13,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.066,2.079,2.768,8.0,2.0,-6.0
2019-03-14,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.072,2.31,2.777,8.0,2.0,-6.0
2019-03-15,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.077,2.655,2.799,8.0,2.0,-6.0
2019-03-18,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.082,2.756,2.814,8.0,2.0,-6.0
2019-03-19,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.086,2.666,2.823,8.0,2.0,-6.0
2019-03-20,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.088,2.714,2.833,8.0,2.0,-6.0
2019-03-21,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.091,2.661,2.838,8.0,2.0,-6.0
2019-03-22,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.092,2.62,2.837,8.0,2.0,-6.0
2019-03-25,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.086,2.535,2.836,8.0,2.0,-6.0
2019-03-26,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.08,2.495,2.828,8.0,2.0,-6.0
2019-03-27,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.074,2.286,2.819,8.0,2.0,-6.0
2019-03-28,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.062,2.041,2.807,8.0,2.0,-6.0
2019-03-29,2.47,0.1,1.7,-1.13,49.2,54.3,-2.186879,-0.606061,3.051,2.486,2.801,8.0,2.0,-6.0
2019-03-31,2.47,0.1,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.051,2.486,2.801,8.0,2.0,-6.0
2019-04-01,2.47,0.1,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.047,2.315,2.795,8.0,2.0,-6.0
2019-04-02,2.47,0.1,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.042,1.956,2.786,8.0,2.0,-6.0
2019-04-03,2.47,0.1,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.044,1.663,2.767,8.0,2.0,-6.0
2019-04-04,2.47,0.1,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.047,1.417,2.758,8.0,2.0,-6.0
2019-04-08,2.47,0.1,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.047,1.428,2.754,8.0,2.0,-6.0
2019-04-09,2.47,0.1,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.047,1.797,2.751,8.0,2.0,-6.0
2019-04-10,2.47,0.1,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.053,2.278,2.755,8.0,2.0,-6.0
2019-04-11,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.06,2.735,2.76,8.0,2.0,-6.0
2019-04-12,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.067,2.652,2.761,8.6,4.6,-4.0
2019-04-15,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.072,2.797,2.768,8.6,4.6,-4.0
2019-04-16,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.077,2.883,2.774,8.6,4.6,-4.0
2019-04-17,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.091,2.998,2.787,8.6,4.6,-4.0
2019-04-18,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.096,2.812,2.806,8.6,4.6,-4.0
2019-04-19,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.095,2.661,2.817,8.6,4.6,-4.0
2019-04-22,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.101,2.557,2.822,8.6,4.6,-4.0
2019-04-23,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.106,2.828,2.833,8.6,4.6,-4.0
2019-04-24,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.108,2.752,2.855,8.6,4.6,-4.0
2019-04-25,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.119,2.785,2.88,8.6,4.6,-4.0
2019-04-26,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.129,2.496,2.896,8.6,4.6,-4.0
2019-04-28,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.142,2.07,2.909,8.6,4.6,-4.0
2019-04-29,2.47,0.4,1.7,-1.13,50.5,54.8,-1.941748,2.642276,3.147,1.7,2.923,8.6,4.6,-4.0
2019-04-30,2.47,0.4,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.159,2.086,2.93,8.6,4.6,-4.0
2019-05-05,2.47,0.4,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.159,1.79,2.935,8.6,4.6,-4.0
2019-05-06,2.47,0.4,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.156,1.642,2.934,8.6,4.6,-4.0
2019-05-07,2.47,0.4,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.154,1.391,2.922,8.6,4.6,-4.0
2019-05-08,2.47,0.4,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.151,1.141,2.91,8.6,4.6,-4.0
2019-05-09,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.151,1.513,2.903,8.5,2.9,-5.6
2019-05-10,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.151,1.826,2.895,8.5,2.9,-5.6
2019-05-13,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.152,2.156,2.889,8.5,2.9,-5.6
2019-05-14,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.153,2.4123,2.891,8.5,2.9,-5.6
2019-05-15,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.153,2.5334,2.893,8.5,2.9,-5.6
2019-05-16,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.157,2.281,2.896,8.5,2.9,-5.6
2019-05-17,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.162,2.134,2.9,8.5,2.9,-5.6
2019-05-20,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.167,2.5845,2.9,8.5,2.9,-5.6
2019-05-21,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.177,2.75,2.9,8.5,2.9,-5.6
2019-05-22,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.185,2.623,2.903,8.5,2.9,-5.6
2019-05-23,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.19,2.584,2.901,8.5,2.9,-5.6
2019-05-24,2.47,0.9,1.7,-1.13,50.1,54.3,-2.529183,-0.792079,3.198,2.342,2.902,8.5,2.9,-5.6
